user_id,create_time,rev_krw,region
401728144,2026-01-20 14:57:42.273158,19800,jp
401728146,2026-01-21 14:49:50.170519,99400,jp
401728148,2026-01-20 15:12:28.790686,14300,jp
401728159,2026-01-20 15:31:10.18587,0,jp
401728166,2026-01-20 15:29:27.065161,1886300,jp
401728172,2026-01-20 15:29:13.698589,68300,jp
401728176,2026-01-20 14:59:41.804696,1100,jp
401728178,2026-01-20 15:29:21.706847,5500,jp
401728185,2026-01-20 15:14:14.559766,3300,jp
401728189,2026-01-20 15:16:34.026587,0,jp
401728190,2026-01-20 18:29:46.670018,0,jp
401728191,2026-01-20 15:35:35.920581,0,jp
401728199,2026-01-20 15:34:19.276152,0,jp
401728206,2026-01-20 15:02:55.977844,0,jp
401728209,2026-01-20 15:18:17.182149,43800,jp
401728217,2026-01-20 15:04:06.118831,1702100,jp
401728223,2026-01-20 16:01:06.77977,496100,jp
401728224,2026-01-20 15:46:53.589894,105000,jp
401728240,2026-01-20 16:02:47.215004,0,jp
401728250,2026-01-20 15:25:44.799531,29500,jp
401728252,2026-01-20 15:45:23.171192,15400,jp
401728256,2026-01-20 15:07:36.132364,2200,jp
401728258,2026-01-20 15:07:21.797942,283800,jp
401728260,2026-01-20 15:39:00.413292,0,jp
401728277,2026-01-20 15:29:40.941302,764400,jp
401728283,2026-01-20 15:24:08.60719,0,jp
401728290,2026-01-20 15:40:08.782396,0,jp
401728291,2026-01-20 16:26:51.209281,0,jp
401728292,2026-01-20 15:51:56.465319,1100,jp
401728304,2026-01-20 15:42:46.136402,632000,jp
401728315,2026-01-20 15:27:15.708443,64900,jp
401728328,2026-01-20 15:27:47.82904,626400,jp
401728333,2026-01-20 15:14:10.459753,580600,jp
401728343,2026-01-20 15:24:48.476346,0,jp
401728346,2026-01-20 15:44:08.523881,0,jp
401728351,2026-01-20 15:33:30.407701,92400,jp
401728355,2026-01-20 15:48:00.168626,0,jp
401728363,2026-01-21 05:05:59.549298,80200,jp
401728374,2026-01-20 15:47:17.034541,128600,jp
401728377,2026-01-20 15:32:36.795755,0,jp
401728378,2026-07-08 08:17:36.634777,0,jp
401728390,2026-01-20 15:36:34.668806,0,jp
401728392,2026-01-20 15:54:08.015574,124200,jp
401728397,2026-01-20 15:38:06.187192,1100,jp
401728401,2026-01-20 17:47:17.014628,682700,jp
401728402,2026-01-20 15:51:03.708073,377500,jp
401728406,2026-01-20 15:20:56.753463,0,jp
401728413,2026-01-21 03:59:22.203827,111800,jp
401728417,2026-01-20 15:51:38.645547,1100,jp
401728421,2026-01-21 07:42:24.398069,68800,jp
401728424,2026-01-20 15:37:08.692484,0,jp
401728425,2026-01-22 14:35:28.772131,13896600,jp
401728432,2026-01-21 10:19:59.329559,8800,jp
401728436,2026-01-20 15:38:00.578161,0,jp
401728439,2026-01-20 15:24:04.951977,0,jp
401728443,2026-01-20 15:24:43.273519,49500,jp
401728444,2026-01-20 15:41:25.308277,462600,jp
401728472,2026-01-20 21:22:22.992314,79000,jp
401728476,2026-01-20 15:35:21.26262,2200,jp
401728482,2026-01-20 15:30:24.499612,1100,jp
401728485,2026-01-20 16:04:51.716762,0,jp
401728493,2026-01-20 15:59:18.780514,102400,jp
401728498,2026-01-20 15:44:17.833779,0,jp
401728499,2026-01-20 17:56:18.097313,2163600,jp
401728502,2026-01-20 15:48:39.832985,0,jp
401728516,2026-01-20 15:50:44.275774,0,jp
401728519,2026-01-20 15:44:05.060796,0,jp
401728520,2026-01-20 15:46:49.062199,726500,jp
401728525,2026-01-20 15:47:35.684456,0,jp
401728533,2026-04-19 09:35:43.417087,635400,jp
401728535,2026-02-06 03:40:20.392312,0,jp
401728546,2026-01-20 16:21:54.695401,2686700,jp
401728551,2026-01-20 15:35:53.352943,0,jp
401728565,2026-01-20 21:58:01.034549,915000,jp
401728575,2026-01-20 15:37:54.811908,0,jp
401728580,2026-01-20 16:06:22.509378,0,jp
401728584,2026-01-20 15:58:21.155086,0,jp
401728591,2026-01-20 16:41:55.952613,29500,jp
401728605,2026-01-20 15:41:02.290699,0,jp
401728610,2026-01-20 15:59:24.573846,110400,jp
401728611,2026-01-20 15:57:14.911918,14300,jp
401728616,2026-01-20 15:55:31.803807,1100,jp
401728621,2026-01-20 16:00:34.729512,36100,jp
401728628,2026-01-22 12:30:32.445019,39500,jp
401728633,2026-01-20 16:05:10.000442,0,jp
401728642,2026-01-20 15:43:51.562584,365300,jp
401728649,2026-01-20 16:17:38.068301,0,jp
401728659,2026-01-20 16:16:36.220808,8800,jp
401728672,2026-01-20 15:46:39.413857,355900,jp
401728673,2026-01-20 16:15:54.400775,2843900,jp
401728674,2026-01-20 16:20:31.592588,0,jp
401728689,2026-01-20 18:54:19.179117,0,jp
401728694,2026-01-20 21:30:23.850974,0,jp
401728706,2026-01-21 12:14:30.845682,729800,jp
401728717,2026-01-20 15:51:18.474277,1236500,jp
401728723,2026-01-20 16:27:41.925863,652100,jp
401728726,2026-01-20 16:08:58.041964,0,jp
401728734,2026-01-20 16:14:49.6853,152300,jp
401728739,2026-01-20 17:07:28.461487,182200,jp
401728748,2026-01-20 16:12:39.759879,1100,jp
401728749,2026-01-20 16:10:55.228384,827100,jp
401728756,2026-01-20 16:12:38.567673,0,jp
401728757,2026-01-20 17:19:21.740572,0,jp
401728759,2026-01-20 16:12:08.065039,427500,jp
401728764,2026-01-20 16:13:02.497761,1100,jp
401728770,2026-01-20 15:57:17.026706,2024400,jp
401728774,2026-01-20 16:27:22.160649,51500,jp
401728779,2026-01-20 16:18:26.98783,6141200,jp
401728785,2026-01-20 15:58:56.247476,0,jp
401728786,2026-01-20 16:27:24.562216,0,jp
401728794,2026-01-20 16:31:00.087758,336600,jp
401728806,2026-01-20 16:24:37.297436,59500,jp
401728808,2026-01-20 17:10:44.701111,1100,jp
401728811,2026-01-20 16:18:02.710701,0,jp
401728813,2026-01-20 18:57:06.186818,0,jp
401728815,2026-01-21 11:06:35.325631,0,jp
401728821,2026-01-20 16:44:18.630236,0,jp
401728824,2026-01-21 02:17:56.571863,0,jp
401728829,2026-01-21 03:20:41.63891,302500,jp
401728834,2026-01-20 16:10:41.364125,461600,jp
401728859,2026-01-20 16:24:14.060235,29500,jp
401728860,2026-01-20 16:27:06.38685,0,jp
401728863,2026-01-20 16:57:38.560007,0,jp
401728872,2026-01-20 16:25:54.27678,235400,jp
401728883,2026-01-20 16:53:24.919064,29500,jp
401728887,2026-01-20 16:12:37.976259,1597000,jp
401728890,2026-01-20 16:59:20.159201,0,jp
401728908,2026-01-20 16:29:18.778216,0,jp
401728912,2026-01-20 16:30:38.633736,45600,jp
401728957,2026-01-20 17:38:54.467514,4400,jp
401728959,2026-03-09 16:01:58.695459,0,jp
401728962,2026-01-20 16:53:24.832958,2245900,jp
401728963,2026-01-20 20:47:36.079304,14300,jp
401728976,2026-01-20 16:55:25.217741,0,jp
401728992,2026-01-20 16:44:25.020026,1934600,jp
401728993,2026-01-21 10:40:33.658023,42700,jp
401729001,2026-01-20 16:42:03.679758,0,jp
401729002,2026-01-20 16:44:37.701597,0,jp
401729007,2026-01-21 03:16:35.835669,0,jp
401729015,2026-01-20 16:46:28.63967,211100,jp
401729018,2026-01-20 16:41:50.513309,0,jp
401729019,2026-01-20 16:32:18.332801,49500,jp
401729029,2026-01-20 17:12:01.072302,1644100,jp
401729031,2026-01-20 16:49:07.93242,0,jp
401729055,2026-01-20 17:09:12.654281,66500,jp
401729060,2026-01-20 17:14:30.175778,20900,jp
401729080,2026-01-20 17:36:32.320673,81200,jp
401729091,2026-01-20 17:10:30.020082,0,jp
401729092,2026-01-20 17:12:10.08481,0,jp
401729095,2026-01-20 16:57:23.481329,1767200,jp
401729107,2026-01-20 17:30:45.946563,0,jp
401729110,2026-01-20 16:52:21.335776,0,jp
401729111,2026-01-20 17:00:25.618993,0,jp
401729115,2026-01-20 16:45:27.516223,29500,jp
401729124,2026-01-20 17:02:21.259602,0,jp
401729125,2026-01-21 11:37:47.886494,640000,jp
401729132,2026-01-20 17:02:32.610098,130500,jp
401729140,2026-01-20 17:02:47.582226,0,jp
401729152,2026-01-20 22:29:03.897137,23800,jp
401729159,2026-01-20 17:42:46.777977,0,jp
401729160,2026-01-20 17:06:52.315775,146200,jp
401729170,2026-01-20 17:32:00.47021,0,jp
401729177,2026-01-20 17:15:04.126664,24900,jp
401729179,2026-01-20 17:28:58.623054,1100,jp
401729184,2026-01-20 17:10:11.081453,0,jp
401729202,2026-01-20 17:25:16.681895,0,jp
401729204,2026-01-20 16:58:29.811449,29500,jp
401729219,2026-01-20 17:18:10.114444,0,jp
401729220,2026-01-20 19:04:12.790298,282400,jp
401729227,2026-01-20 17:31:40.152503,0,jp
401729240,2026-01-20 18:07:36.093708,214000,jp
401729243,2026-01-20 17:17:08.407175,0,jp
401729261,2026-01-20 17:04:34.571454,29500,jp
401729285,2026-01-20 17:50:52.585796,0,jp
401729290,2026-01-20 17:27:08.61995,1100,jp
401729294,2026-01-20 17:08:11.34584,39400,jp
401729298,2026-01-20 17:16:14.87217,0,jp
401729303,2026-01-21 02:20:31.984073,0,jp
401729316,2026-01-20 23:54:42.547733,0,jp
401729324,2026-01-20 17:40:31.178666,870400,jp
401729335,2026-01-20 17:57:10.721117,0,jp
401729344,2026-01-20 17:32:02.826304,0,jp
401729350,2026-01-20 17:32:26.656726,88700,jp
401729363,2026-01-20 17:22:12.937848,0,jp
401729369,2026-01-20 18:27:53.258844,0,jp
401729395,2026-01-20 17:59:33.970232,0,jp
401729398,2026-01-20 17:41:16.02845,0,jp
401729403,2026-01-20 18:35:33.097593,5462100,jp
401729404,2026-01-20 17:26:43.395607,0,jp
401729407,2026-01-20 18:03:01.93995,0,jp
401729414,2026-01-20 17:43:46.982117,30600,jp
401729432,2026-01-20 18:04:00.51397,0,jp
401729437,2026-01-20 18:05:22.372514,0,jp
401729438,2026-01-21 06:41:53.824718,68900,jp
401729466,2026-01-20 17:52:21.390557,1483200,jp
401729470,2026-01-20 18:06:55.702974,29500,jp
401729491,2026-01-20 17:41:40.597276,81700,jp
401729499,2026-01-20 18:14:41.557852,0,jp
401729501,2026-01-20 17:42:53.005464,11000,jp
401729505,2026-01-20 17:57:41.303401,0,jp
401729509,2026-01-20 18:11:41.245563,0,jp
401729511,2026-01-20 18:00:41.084073,0,jp
401729520,2026-01-20 17:59:00.598018,2835900,jp
401729523,2026-01-20 18:01:17.078341,327800,jp
401729538,2026-01-20 18:02:48.434396,1100,jp
401729547,2026-01-20 18:22:02.535911,39200,jp
401729549,2026-01-20 18:21:03.703266,0,jp
401729550,2026-01-20 18:04:54.519337,0,jp
401729561,2026-01-20 22:45:26.74578,0,jp
401729585,2026-01-20 18:17:08.537784,1359700,jp
401729587,2026-01-20 18:13:01.449883,4400,jp
401729591,2026-01-21 00:02:29.382884,0,jp
401729602,2026-01-20 18:56:44.721903,7700,jp
401729611,2026-01-20 18:30:54.619589,108500,jp
401729616,2026-01-20 18:29:48.027224,269500,jp
401729619,2026-01-20 18:16:45.853757,82100,jp
401729621,2026-01-20 23:26:31.515245,0,jp
401729645,2026-01-20 18:32:59.634339,9900,jp
401729646,2026-01-20 18:04:15.935236,1317500,jp
401729651,2026-01-20 18:05:30.261712,1100,jp
401729653,2026-01-20 18:48:02.494595,0,jp
401729656,2026-01-21 02:05:56.465999,0,jp
401729663,2026-01-20 18:23:46.391797,0,jp
401729670,2026-01-20 18:23:25.585896,0,jp
401729677,2026-01-20 19:19:42.454232,0,jp
401729687,2026-01-20 18:43:24.585625,0,jp
401729698,2026-01-20 18:44:34.79012,54900,jp
401729722,2026-01-20 18:49:47.289956,0,jp
401729738,2026-01-20 18:37:42.611463,0,jp
401729744,2026-01-20 19:00:29.619308,0,jp
401729756,2026-01-20 18:24:15.07232,148900,jp
401729760,2026-01-20 18:24:53.518616,0,jp
401729763,2026-01-20 18:53:20.165036,1100,jp
401729772,2026-01-22 14:31:45.833174,0,jp
401729779,2026-01-20 18:34:54.104643,52600,jp
401729782,2026-01-20 18:48:14.498755,0,jp
401729785,2026-01-20 18:57:32.254859,0,jp
401729786,2026-01-20 18:57:37.321122,0,jp
401729789,2026-01-20 18:53:45.186567,0,jp
401729803,2026-01-20 19:06:50.769085,0,jp
401729807,2026-01-20 18:38:24.322953,0,jp
401729810,2026-01-20 18:52:44.154205,0,jp
401729822,2026-01-20 18:58:15.323177,63900,jp
401729825,2026-01-20 19:12:23.653153,0,jp
401729828,2026-01-20 19:12:25.791359,60100,jp
401729843,2026-01-20 19:19:04.662489,0,jp
401729854,2026-01-21 18:50:35.802923,0,jp
401729857,2026-01-20 19:23:03.070468,274000,jp
401729859,2026-01-21 02:29:41.959708,51500,jp
401729862,2026-01-21 14:24:09.337578,0,jp
401729870,2026-01-20 19:24:57.986959,0,jp
401729877,2026-03-20 13:53:37.136609,29500,jp
401729894,2026-01-20 19:06:43.932321,31100,jp
401729909,2026-01-20 23:46:40.412775,0,jp
401729910,2026-01-20 20:26:22.61176,50500,jp
401729913,2026-01-20 20:09:44.702891,0,jp
401729915,2026-01-20 19:31:16.547786,72000,jp
401729924,2026-01-20 21:07:38.653551,0,jp
401729927,2026-01-20 19:18:35.829917,0,jp
401729953,2026-01-20 20:11:14.119522,0,jp
401729955,2026-01-20 19:47:15.504984,0,jp
401729957,2026-01-20 19:33:41.567298,20900,jp
401729973,2026-01-20 20:26:01.009518,0,jp
401729977,2026-01-20 19:45:25.365907,0,jp
401729987,2026-01-21 19:48:34.043596,0,jp
401730002,2026-01-21 02:02:50.202364,0,jp
401730006,2026-01-20 20:25:00.003117,1100,jp
401730012,2026-01-20 20:27:25.684025,2200,jp
401730017,2026-01-20 21:16:39.91085,119000,jp
401730045,2026-01-20 21:04:03.347377,1104000,jp
401730050,2026-01-20 20:19:48.763782,1100,jp
401730079,2026-01-20 20:47:42.023206,0,jp
401730093,2026-01-20 20:57:41.871702,0,jp
401730124,2026-01-20 21:07:43.607047,0,jp
401730127,2026-01-21 22:04:18.702544,0,jp
401730130,2026-01-20 21:07:54.804985,115000,jp
401730131,2026-01-20 21:20:36.265335,0,jp
401730138,2026-01-20 21:13:38.877574,0,jp
401730141,2026-01-20 21:33:51.530215,88900,jp
401730150,2026-01-20 21:20:18.581087,0,jp
401730166,2026-01-20 21:26:09.689783,0,jp
401730171,2026-01-20 21:31:33.622107,29500,jp
401730173,2026-01-21 09:20:50.904408,0,jp
401730177,2026-01-20 21:33:03.202512,545500,jp
401730180,2026-01-20 21:32:51.404141,515000,jp
401730183,2026-01-20 21:43:24.973049,0,jp
401730196,2026-01-20 22:00:16.174262,0,jp
401730211,2026-01-21 12:45:42.791714,0,jp
401730218,2026-01-20 21:52:24.012381,0,jp
401730219,2026-01-20 22:05:48.6181,0,jp
401730243,2026-01-20 22:21:22.589317,112500,jp
401730250,2026-01-21 12:56:58.645996,1570400,jp
401730253,2026-01-20 22:11:35.753545,0,jp
401730261,2026-01-20 22:18:13.437259,0,jp
401730267,2026-01-20 22:01:32.064194,2200,jp
401730271,2026-01-21 02:00:43.202644,0,jp
401730320,2026-01-20 23:00:33.079294,0,jp
401730322,2026-01-21 12:15:12.778078,0,jp
401730327,2026-01-21 02:43:49.413368,14300,jp
401730330,2026-01-21 02:58:40.002559,681500,jp
401730334,2026-01-21 00:17:16.799249,0,jp
401730366,2026-01-20 23:28:28.492149,205700,jp
401730368,2026-01-20 23:08:39.870734,1100,jp
401730369,2026-01-20 22:58:47.629556,1100,jp
401730380,2026-01-21 06:20:36.813646,6457500,jp
401730386,2026-01-20 23:00:15.062466,1100,jp
401730389,2026-01-22 12:14:51.472884,20900,jp
401730392,2026-01-20 22:47:42.822993,0,jp
401730399,2026-01-20 23:24:31.042237,377800,jp
401730405,2026-01-21 09:36:29.143898,0,jp
401730420,2026-01-20 23:30:49.636195,30600,jp
401730421,2026-01-20 23:17:13.16101,0,jp
401730442,2026-01-20 23:32:03.661957,0,jp
401730456,2026-01-26 14:59:03.565059,1316000,jp
401730468,2026-01-21 10:56:54.254932,468100,jp
401730480,2026-01-21 00:58:40.031133,0,jp
401730483,2026-01-21 16:28:54.565507,0,jp
401730486,2026-01-20 23:45:52.510936,0,jp
401730505,2026-01-20 23:48:57.312303,0,jp
401730528,2026-01-20 23:39:14.514435,562400,jp
401730552,2026-01-21 00:25:43.578532,0,jp
401730563,2026-01-21 00:05:57.257498,0,jp
401730576,2026-01-21 00:09:50.692157,35200,jp
401730577,2026-01-21 00:26:49.109869,634500,jp
401730588,2026-01-21 00:17:42.849489,0,jp
401730607,2026-01-21 00:39:57.442818,626300,jp
401730611,2026-01-21 00:11:23.740922,19800,jp
401730634,2026-01-21 00:21:44.854228,3300,jp
401730640,2026-01-21 00:50:29.25374,0,jp
401730663,2026-01-21 01:10:14.758002,0,jp
401730664,2026-01-21 00:43:53.620064,0,jp
401730674,2026-01-21 00:49:26.198024,0,jp
401730682,2026-01-21 16:10:15.681592,0,jp
401730704,2026-01-21 01:48:37.50463,0,jp
401730711,2026-02-02 14:12:25.443553,88900,jp
401730733,2026-01-21 01:18:41.989257,0,jp
401730750,2026-01-21 00:53:54.784739,187200,jp
401730823,2026-01-21 01:13:03.213678,0,jp
401730827,2026-01-21 13:33:50.033726,0,jp
401730841,2026-01-21 02:38:54.972705,0,jp
401730845,2026-01-21 05:18:27.475304,5500,jp
401730853,2026-01-21 01:22:35.435829,0,jp
401730867,2026-01-21 02:05:08.82309,104100,jp
401730898,2026-01-21 02:17:00.210084,0,jp
401730900,2026-01-21 02:04:01.052187,0,jp
401730916,2026-01-21 02:34:52.311542,0,jp
401730917,2026-01-21 02:04:45.288033,0,jp
401730968,2026-01-21 14:38:39.492665,0,jp
401730969,2026-01-21 02:33:29.713569,0,jp
401730989,2026-01-21 02:18:27.927874,0,jp
401731008,2026-01-21 03:27:48.770363,0,jp
401731042,2026-01-21 08:35:28.911236,0,jp
401731066,2026-01-21 02:20:51.089065,0,jp
401731070,2026-01-21 12:42:09.705345,127800,jp
401731072,2026-01-22 08:46:39.008555,0,jp
401731087,2026-01-21 02:52:59.287562,0,jp
401731102,2026-01-21 03:27:12.725394,0,jp
401731109,2026-01-21 02:29:15.550441,75100,jp
401731134,2026-01-21 02:47:41.26282,706600,jp
401731149,2026-01-21 03:05:31.425085,0,jp
401731169,2026-01-21 03:15:19.705873,0,jp
401731176,2026-01-21 03:09:43.455447,0,jp
401731177,2026-01-21 06:44:08.401398,3016700,jp
401731186,2026-01-21 03:05:55.134408,7700,jp
401731196,2026-01-21 03:05:00.399983,0,jp
401731204,2026-01-21 03:25:12.881137,0,jp
401731219,2026-01-21 03:27:36.398914,0,jp
401731247,2026-01-21 03:20:02.80285,0,jp
401731249,2026-01-21 07:15:23.83826,1100,jp
401731274,2026-01-21 03:39:22.689839,1100,jp
401731278,2026-01-21 03:27:31.708621,0,jp
401731296,2026-01-21 03:31:48.28601,0,jp
401731299,2026-01-21 03:30:52.074654,6600,jp
401731300,2026-01-21 03:29:21.643921,0,jp
401731311,2026-01-21 04:00:50.392445,23100,jp
401731316,2026-01-21 07:24:08.05257,101500,jp
401731328,2026-01-21 13:42:31.928297,1100,jp
401731351,2026-01-21 03:54:55.701649,0,jp
401731352,2026-01-21 04:00:31.264376,58100,jp
401731355,2026-01-21 04:10:09.484944,29500,jp
401731386,2026-01-21 04:21:43.672368,0,jp
401731397,2026-01-21 04:05:30.472523,2399900,jp
401731401,2026-01-22 03:30:16.226926,0,jp
401731410,2026-01-21 04:06:41.698604,0,jp
401731411,2026-01-21 04:05:16.229082,2758800,jp
401731412,2026-01-21 11:00:12.988828,0,jp
401731414,2026-01-21 07:34:58.388519,0,jp
401731428,2026-02-09 09:45:58.786439,388700,jp
401731430,2026-01-21 03:42:18.902088,0,jp
401731450,2026-01-21 04:06:49.12333,0,jp
401731459,2026-01-21 10:37:47.089355,69300,jp
401731464,2026-01-21 04:05:38.443071,200800,jp
401731478,2026-01-21 04:34:21.842826,469400,jp
401731485,2026-01-21 04:11:26.034937,138000,jp
401731495,2026-01-21 10:58:54.522462,1885700,jp
401731507,2026-01-22 01:34:44.543771,0,jp
401731510,2026-01-21 07:18:09.618001,180100,jp
401731529,2026-01-21 04:06:07.062844,9900,jp
401731556,2026-01-21 04:19:12.624908,36100,jp
401731558,2026-01-21 04:31:05.126164,4400,jp
401731576,2026-01-21 04:26:26.799309,60100,jp
401731579,2026-01-21 05:25:42.786429,0,jp
401731586,2026-01-21 04:14:33.476413,291200,jp
401731594,2026-01-21 15:11:58.834255,36100,jp
401731595,2026-01-21 05:24:29.843714,0,jp
401731606,2026-01-21 06:47:12.043869,276300,jp
401731610,2026-01-21 04:49:04.274557,0,jp
401731611,2026-01-21 04:51:59.507672,0,jp
401731613,2026-01-21 04:34:43.628067,356800,jp
401731616,2026-01-21 04:50:53.906928,1100,jp
401731625,2026-01-21 04:40:42.885222,0,jp
401731627,2026-01-21 04:52:19.03708,1100,jp
401731640,2026-01-21 04:44:30.898524,124400,jp
401731657,2026-01-21 04:45:24.075721,0,jp
401731669,2026-01-21 04:29:15.355067,0,jp
401731677,2026-01-21 11:15:08.546346,3300,jp
401731683,2026-02-04 11:42:45.48741,0,jp
401731702,2026-01-21 04:52:22.551927,1209000,jp
401731712,2026-01-21 05:01:00.323779,21600,jp
401731714,2026-01-21 04:41:47.750481,0,jp
401731732,2026-01-21 05:13:21.246399,1369800,jp
401731740,2026-01-21 05:05:56.178867,0,jp
401731759,2026-01-21 23:28:40.062803,0,jp
401731761,2026-01-21 05:30:07.940845,0,jp
401731769,2026-01-21 05:56:44.970162,0,jp
401731770,2026-01-21 05:42:53.836007,1100,jp
401731771,2026-01-21 04:55:22.976744,22000,jp
401731792,2026-01-21 09:30:34.776589,0,jp
401731794,2026-01-21 08:59:15.927321,78200,jp
401731795,2026-01-21 05:27:17.93584,0,jp
401731804,2026-01-24 07:41:02.434841,0,jp
401731831,2026-01-21 05:15:08.392343,0,jp
401731833,2026-01-21 05:29:10.544697,37200,jp
401731840,2026-01-21 05:36:18.313622,2672100,jp
401731842,2026-01-21 05:35:23.359377,49500,jp
401731864,2026-01-21 05:28:03.518174,9900,jp
401731866,2026-01-21 05:21:12.110434,57200,jp
401731879,2026-01-21 05:07:15.826519,30000,jp
401731892,2026-01-21 05:23:33.7685,506300,jp
401731907,2026-01-21 05:43:37.47648,825700,jp
401731920,2026-01-24 15:33:55.166922,0,jp
401731922,2026-01-21 05:51:48.13717,0,jp
401731935,2026-01-21 05:43:35.605515,0,jp
401731942,2026-01-21 05:42:32.848524,280900,jp
401731947,2026-01-22 12:59:00.468933,7700,jp
401731949,2026-01-21 05:19:07.736009,148000,jp
401731954,2026-01-21 14:40:45.127556,144900,jp
401731956,2026-01-21 05:46:36.214857,274800,jp
401731967,2026-01-21 05:39:25.396278,406800,jp
401731969,2026-01-21 05:24:51.12005,0,jp
401731977,2026-01-21 05:59:46.351194,3300,jp
401731978,2026-01-21 05:50:39.26547,316300,jp
401731981,2026-01-21 05:58:51.303423,0,jp
401731985,2026-01-21 06:19:49.601331,9900,jp
401731992,2026-01-21 05:41:52.165514,0,jp
401731998,2026-01-21 09:33:09.042143,2002700,jp
401732002,2026-01-21 05:57:16.427593,0,jp
401732015,2026-01-21 05:59:54.335995,0,jp
401732022,2026-01-21 05:56:18.36839,1100,jp
401732025,2026-01-22 14:37:21.538392,1100,jp
401732028,2026-01-21 06:37:41.286009,0,jp
401732031,2026-01-21 06:26:41.881276,6600,jp
401732037,2026-01-21 06:06:59.845574,0,jp
401732049,2026-01-21 06:05:53.806895,51500,jp
401732079,2026-01-21 05:41:12.838261,0,jp
401732095,2026-01-21 16:09:04.414538,3300,jp
401732099,2026-01-21 06:10:31.737617,2745600,jp
401732109,2026-01-21 06:05:24.255425,0,jp
401732115,2026-01-21 06:06:41.047313,0,jp
401732119,2026-01-21 06:17:51.04221,0,jp
401732128,2026-01-21 06:24:19.543159,1541600,jp
401732140,2026-01-21 06:30:52.723958,0,jp
401732145,2026-01-21 08:47:28.487086,746500,jp
401732160,2026-01-21 06:11:37.621908,308600,jp
401732165,2026-01-21 06:29:58.761761,2477900,jp
401732168,2026-01-21 05:59:00.041048,0,jp
401732178,2026-01-21 07:26:21.977536,1645300,jp
401732179,2026-01-21 06:30:50.370807,3300,jp
401732181,2026-01-21 06:15:53.509987,14300,jp
401732194,2026-01-21 06:18:20.675941,0,jp
401732204,2026-01-21 06:20:05.36821,2807200,jp
401732212,2026-01-21 06:21:47.536749,0,jp
401732228,2026-01-21 09:32:05.069598,0,jp
401732230,2026-01-21 06:39:41.04733,45100,jp
401732231,2026-01-21 06:15:11.862415,0,jp
401732259,2026-01-23 00:55:38.625435,0,jp
401732269,2026-01-22 06:12:13.652162,0,jp
401732272,2026-01-22 02:33:33.397923,1100,jp
401732273,2026-01-21 06:29:45.347975,1100,jp
401732280,2026-01-21 06:33:02.518439,0,jp
401732287,2026-01-21 06:33:59.867186,30800,jp
401732303,2026-01-21 07:01:02.747603,773200,jp
401732324,2026-01-21 06:49:39.273452,1100,jp
401732327,2026-01-21 06:31:10.163901,0,jp
401732331,2026-01-21 06:55:42.324739,0,jp
401732334,2026-01-21 06:44:37.668769,64300,jp
401732336,2026-01-21 06:42:05.959836,209100,jp
401732344,2026-01-21 06:43:30.583343,0,jp
401732346,2026-01-21 10:58:24.33681,0,jp
401732355,2026-01-21 06:58:11.069498,0,jp
401732362,2026-01-21 10:08:08.333121,0,jp
401732378,2026-01-21 07:16:55.770079,0,jp
401732384,2026-01-21 07:08:55.346099,0,jp
401732391,2026-01-21 06:54:07.066934,0,jp
401732396,2026-01-21 11:47:40.549729,1100,jp
401732408,2026-01-21 06:56:11.32135,0,jp
401732410,2026-01-21 06:38:12.939843,205400,jp
401732413,2026-01-21 07:19:33.051118,133900,jp
401732422,2026-01-21 07:11:50.53482,0,jp
401732423,2026-01-21 07:08:26.804657,0,jp
401732436,2026-01-21 07:15:56.947297,0,jp
401732448,2026-01-21 07:20:06.125572,280600,jp
401732459,2026-01-21 07:01:42.453202,0,jp
401732475,2026-01-21 07:03:08.921603,0,jp
401732480,2026-01-21 07:17:03.192562,0,jp
401732482,2026-01-21 07:28:04.348281,1606200,jp
401732488,2026-01-21 07:18:15.807287,606300,jp
401732494,2026-01-21 07:27:46.120162,0,jp
401732505,2026-01-21 07:27:30.602496,1100,jp
401732507,2026-01-22 09:55:28.487352,0,jp
401732508,2026-01-21 07:17:51.055779,0,jp
401732513,2026-01-21 07:10:56.993596,0,jp
401732517,2026-01-21 07:01:36.66314,0,jp
401732523,2026-01-21 07:40:06.449279,71100,jp
401732528,2026-01-21 06:56:00.526152,0,jp
401732563,2026-01-21 07:29:07.553646,0,jp
401732568,2026-01-21 07:23:15.317074,0,jp
401732569,2026-01-21 07:25:15.905934,373700,jp
401732571,2026-01-21 10:19:18.156987,223000,jp
401732580,2026-01-21 07:42:50.167628,0,jp
401732582,2026-01-21 07:34:21.55153,0,jp
401732596,2026-01-21 07:30:23.099478,1100,jp
401732597,2026-01-21 07:40:24.362186,0,jp
401732599,2026-01-21 22:56:22.654973,0,jp
401732600,2026-01-21 07:37:57.821656,1244300,jp
401732601,2026-01-21 07:32:42.706478,37000,jp
401732606,2026-01-21 08:28:39.804752,49500,jp
401732619,2026-01-21 07:09:36.384024,89200,jp
401732625,2026-01-21 07:24:34.264119,174600,jp
401732627,2026-01-21 07:43:22.444978,1100,jp
401732628,2026-01-21 07:45:39.463209,0,jp
401732633,2026-01-21 07:41:04.045747,0,jp
401732652,2026-01-21 08:15:54.294873,0,jp
401732654,2026-01-21 08:28:24.705808,911600,jp
401732663,2026-01-21 07:36:38.052543,0,jp
401732665,2026-01-21 07:59:26.450311,0,jp
401732671,2026-01-21 07:31:48.378868,0,jp
